Participant,GoodBad,Angle1,Angle2,Angle3,Angle4
9,0,80.9696,71.5778,85.5108,92.7523
9,0,82.1097,72.5499,77.5514,85.5222
9,0,83.1081,73.5882,67.5986,76.5133
9,0,83.5165,74.1313,61.5752,69.9011
9,0,83.6506,74.2781,56.4563,64.7411
9,0,83.9013,74.3435,50.4088,60.2928
9,0,83.5844,74.6759,45.4831,55.0427
9,0,82.0729,75.0996,41.8253,49.4927
9,0,80.8843,75.2429,38.0754,45.2449
9,0,80.1251,75.4187,32.0397,39.2079
9,0,77.805,75.1644,26.7362,33.0709
9,0,74.6929,74.3105,23.1972,28.7287
9,0,72.0425,73.2005,20.9035,24.2411
9,0,68.8227,72.2413,20.2352,18.7987
9,0,68.1447,71.1809,18.5645,15.8384
9,0,69.5834,69.8693,15.4546,14.5941
9,0,69.871,69.4231,14.3682,13.6228
9,0,68.2392,66.8519,14.9944,13.7983
9,0,67.4114,63.7399,15.4865,15.5043
9,0,67.8129,62.7443,15.2729,15.7737
9,0,68.7935,63.343,14.573,14.6881
9,0,68.5305,63.5849,14.8606,14.5597
9,0,67.5734,64.9793,15.5397,13.9803
9,0,66.9009,66.0464,15.8793,12.8752
9,0,67.0536,65.7455,15.3701,12.8403
9,0,67.1807,65.2544,15.1066,13.1932
9,0,67.1324,64.4676,15.1074,13.809
9,0,67.0226,63.8509,15.2734,14.4377
9,0,66.8686,63.7334,15.5491,14.7253
9,0,66.4896,63.4571,16.0088,15.1928
9,0,66.0393,63.5565,16.4413,15.4718
9,0,65.5759,63.6125,16.8467,15.6842
9,0,65.5166,63.5373,16.968,15.6778
9,0,65.707,63.3227,16.8388,16.081
9,0,65.8272,63.2036,16.8115,16.4572
9,0,65.6481,63.1885,17.0335,16.4149
9,0,65.3211,63.0855,17.4315,17.0604
9,0,65.4468,62.9539,17.9374,18.5574
9,0,65.1874,63.1409,21.0706,20.2979
9,0,64.6975,62.7426,26.3593,24.8683
9,0,64.1805,62.4369,33.315,31.9039
9,0,63.8282,62.1428,41.8151,38.9794
9,0,63.3928,61.7823,48.9608,44.4954
9,0,63.6496,61.5801,53.7567,50.2416
9,0,63.8159,60.9972,58.6006,58.2277
9,0,64.1663,59.9839,65.2073,67.6064
9,0,64.277,59.4856,71.2532,74.1742
9,0,64.0277,59.1167,83.3604,85.2567
9,0,64.2581,59.1445,91.7424,92.7685
9,0,64.7374,59.4353,99.7542,99.8244
9,0,64.8804,60.0585,107.2095,107.828
9,0,65.0392,60.5369,112.0429,115.6516
9,0,66.0076,61.5315,116.3381,122.7487
9,0,66.5244,63.2943,123.325,133.9582
9,0,65.725,64.7412,132.5251,142.9344
9,0,65.4844,66.0206,139.9,150.7639
9,0,65.4025,67.698,146.1731,159.7326
9,0,65.1735,68.5177,154.2425,165.9614
9,0,64.501,68.9292,160.772,168.7276
9,0,64.0042,69.3278,165.3726,169.7512
9,0,63.6016,69.6798,166.6746,169.8208
9,0,63.8033,70.2482,166.3056,169.652
9,0,64.3252,69.417,166.279,168.1735
9,0,65.1589,69.3582,166.4577,167.3715
9,0,66.0541,70.8523,167.3377,168.5483
9,0,66.5869,71.5921,167.7145,168.6743
9,0,66.1493,71.9411,167.3282,168.9921
9,0,65.6643,72.5083,167.3896,169.5916
9,0,65.263,72.4262,167.2294,169.6185
9,0,64.7436,72.2429,167.3584,169.6539
9,0,64.1589,72.3551,166.8905,169.983
9,0,64.2831,72.2009,167.005,169.6898
9,0,64.3964,72.2105,167.075,169.7585
9,0,64.1752,72.3286,166.9388,169.9355
9,0,63.8938,72.3226,166.7328,169.8098
9,0,63.7561,72.374,166.6996,170.0339
9,0,63.5984,72.4416,166.691,170.2578
9,0,62.5376,72.3813,165.6685,170.282
9,0,61.8359,72.387,165.1604,170.3779
9,0,61.7936,72.4844,165.2194,170.5675
9,0,61.9922,72.3626,165.4033,170.4821
9,0,62.1963,72.3465,165.5106,170.4288
9,0,62.2408,72.4907,165.6336,170.6439
9,0,62.4132,72.4171,165.9032,170.591
9,0,62.6843,72.2338,166.2079,170.835
9,0,62.9006,72.0683,166.4535,171.2127
9,0,62.5454,71.7993,165.177,171.8815
9,0,61.8709,71.2844,160.369,171.7155
9,0,61.3402,70.6022,155.7591,170.1716
9,0,61.4004,69.343,151.6174,165.7069
9,0,61.6969,67.5333,144.8207,158.5646
9,0,62.1613,66.445,135.1779,153.0318
9,0,63.1916,65.689,128.4311,147.841
9,0,64.0707,64.6042,123.7168,141.5324
9,0,65.1027,63.0377,113.9623,133.7524
9,0,67.2243,61.5327,100.298,124.496
9,0,69.4885,61.4849,91.3336,116.8107
9,0,70.5098,61.2556,86.0176,108.6205
9,0,70.7427,60.7468,81.7796,101.6218
9,0,71.4652,61.4706,77.7239,95.7616
9,0,72.8198,62.65,71.4418,83.5498
9,0,74.1763,64.1927,64.0218,75.1073
9,0,75.1856,65.3144,56.4791,68.8514
9,0,75.4412,65.9619,49.6865,61.7552
9,0,75.2079,66.7245,42.3405,54.6969
9,0,74.8082,67.84,35.0197,48.5523
9,0,74.4194,68.5087,30.5571,43.5683
9,0,73.3073,69.5306,23.2573,32.1139
9,0,72.9173,69.1961,18.1248,23.7617
9,0,73.1285,69.1871,14.143,14.7323
9,0,73.2156,67.9121,12.3222,12.9239
9,0,72.9672,66.2341,11.9484,14.1146
9,0,72.6173,65.821,11.9631,14.6167
9,0,71.9683,64.5959,12.406,15.5483
9,0,71.7509,62.6479,12.6591,17.0417
9,0,71.6738,62.0464,12.6471,17.5384
9,0,70.6988,62.1266,13.4018,17.5542
9,0,69.5188,61.4488,14.4509,18.3241
9,0,68.4307,61.2004,15.3322,18.356
9,0,67.7677,61.1822,15.7165,18.3732
9,0,67.6112,61.4707,15.8586,18.0953
9,0,67.2561,61.4364,16.2126,18.0442
9,0,67.178,61.2953,16.2729,18.0698
9,0,67.0864,61.3513,16.3239,17.998
9,0,66.967,61.7245,16.3441,17.7592
9,0,67.0825,62.0552,16.2365,17.4377
9,0,67.5332,62.2882,15.8572,17.3889
9,0,67.9394,62.1687,15.5488,17.5024
9,0,67.775,62.4448,15.6349,17.2561
9,0,67.7884,62.4,15.6135,17.4632
9,0,68.1546,62.1467,15.3157,17.5043
9,0,68.5002,62.2901,15.057,17.4684
9,0,68.5348,62.3318,15.1723,17.6664
9,0,68.9621,62.1454,15.384,18.0411
9,0,69.2383,61.7133,19.0735,21.6989
9,0,68.8511,61.9026,26.382,28.0957
9,0,68.5935,62.0777,31.7456,32.4684
9,0,68.197,62.2355,41.8628,41.3522
9,0,67.8169,62.1533,48.0433,49.6263
9,0,67.3871,61.8396,55.2001,58.9862
9,0,66.5621,61.7,63.7751,67.98
9,0,65.6732,61.6521,73.0888,76.778
9,0,65.2734,61.5857,82.8925,86.0903
9,0,65.5184,61.8383,91.8067,95.4361
9,0,66.0747,62.4544,98.1079,103.2737
9,0,66.8956,63.2703,102.9851,110.65
9,0,68.3712,64.0262,108.0795,117.734
9,0,68.6811,64.7147,113.4726,124.5364
9,0,68.1766,66.0008,121.4667,132.393
9,0,68.0419,67.4143,128.3048,139.7716
9,0,68.1731,68.6134,133.7315,146.6557
9,0,68.1624,70.0303,139.3649,153.9762
9,0,68.091,71.6968,146.3912,161.0803
9,0,67.6582,73.0265,155.2127,168.1484
9,0,67.2845,74.4074,165.6899,173.6673
9,0,67.3776,75.0093,171.0658,174.3642
9,0,67.2731,75.3207,170.516,173.6462
9,0,66.9545,75.6838,170.3904,171.1379
9,0,66.6839,75.5175,169.7418,170.0976
9,0,66.3986,76.8562,169.202,170.9034
9,0,66.2306,77.843,168.8477,171.8685
9,0,66.2044,76.9659,168.9036,171.2703
9,0,66.2013,76.765,168.5992,171.1404
9,0,66.2118,76.9413,168.726,171.4884
9,0,66.4481,76.5389,168.9541,170.6034
9,0,66.7462,76.8387,169.055,171.1438
9,0,66.8213,77.0651,169.3092,171.2745
9,0,66.7108,76.7381,169.2485,170.9803
9,0,66.5417,76.5932,169.0358,171.455
9,0,66.5328,76.1645,169.1386,171.2765
9,0,66.4188,75.9753,169.0883,171.1702
9,0,66.4456,76.4083,169.007,171.8434
9,0,66.519,76.5166,169.0451,172.1685
9,0,66.4205,76.2198,168.9771,172.0726
9,0,66.5531,75.8321,168.9914,172.4003
9,0,66.8284,75.365,169.1195,172.4772
9,0,66.8678,74.8185,168.7356,172.6556
9,0,66.5218,73.7303,166.826,170.779
9,0,65.8769,71.4096,162.9827,164.5813
9,0,65.7518,68.2237,158.7789,156.7839
9,0,65.9875,67.0965,155.6445,152.882
9,0,66.0065,65.4336,151.5177,147.2952
9,0,65.7991,63.5984,145.2983,139.704
9,0,65.8541,62.9377,139.5489,134.4271
9,0,66.2047,62.4828,134.583,128.8959
9,0,66.5695,61.9309,129.5566,120.1447
9,0,67.1815,62.3379,125.0131,113.3498
9,0,68.0443,62.8378,120.7421,110.0421
9,0,68.9182,63.2038,115.8518,106.1963
9,0,69.9776,64.2001,109.474,99.7884
9,0,71.3655,65.1217,103.0431,94.904
9,0,73.0586,65.4483,97.0669,92.8757
9,0,74.6437,65.8284,91.6068,90.2913
9,0,76.3091,66.7225,86.0124,86.1882
9,0,78.0493,67.487,80.2373,82.5648
9,0,79.6366,68.6688,75.2856,78.4732
9,0,79.9717,69.3286,74.4237,76.4551
9,0,79.2936,69.4754,76.1406,76.3096
9,0,78.5028,69.3862,77.4937,77.0157
9,0,78.3112,69.3082,77.2382,77.7358
9,0,78.3161,69.6072,76.7443,77.0992
9,0,78.1181,69.8275,77.2103,77.2391
9,0,77.8221,69.7163,78.1096,78.9106
9,0,77.7432,70.0828,78.6543,78.4921
9,0,77.7962,70.49,78.7112,76.8985
9,0,77.6516,70.3979,78.9387,77.16
9,0,77.2139,69.3895,79.4426,79.8168
9,0,76.5967,67.9853,79.7702,81.7244
9,0,75.7114,66.5454,80.0773,82.3188
9,0,73.7369,64.4944,80.9981,83.3133
9,0,70.9023,61.0827,82.2945,85.4989
9,0,67.2704,57.3709,83.7124,86.6737
9,0,63.5183,54.1159,84.7151,87.4563
9,0,59.4372,51.2149,85.4728,88.4802
9,0,55.2283,48.5266,86.0132,89.9257
9,0,50.3492,45.9612,85.9067,90.6459
9,0,44.6528,43.2614,85.3506,90.258
9,0,37.9936,40.143,84.56,90.289
9,0,36.4737,37.2118,84.5375,90.8455
9,0,34.8866,34.2343,84.533,91.2565
9,0,32.9893,30.8584,84.2302,92.192
9,0,31.215,26.5291,84.3398,92.7563
9,0,29.554,21.0347,85.0096,92.8773
9,0,28.042,19.8451,85.1302,92.95
9,0,26.3764,19.2022,84.6105,92.7172
9,0,24.5268,18.6616,84.5007,92.7163
9,0,22.9773,18.1377,84.8184,92.9332
9,0,20.943,17.3913,85.1535,93.3188
9,0,19.6999,16.8899,85.0796,93.5454
9,0,18.6887,16.5274,84.7966,93.7711
9,0,17.3809,16.0215,84.4125,93.8069
9,0,15.8077,15.4515,84.218,93.6446
9,0,14.0715,15.2576,84.0882,93.8416
9,0,12.4612,15.5,84.1157,94.4167
9,0,11.4016,15.3424,84.4776,94.5747
9,0,11.2247,14.828,85.1038,94.1798
9,0,11.3959,14.3216,85.5983,93.9185
9,0,11.379,13.4821,85.4961,93.4921
9,0,11.0584,13.0046,85.0093,93.2555
9,0,10.4168,13.3442,84.2445,93.7223
9,0,10.0919,13.4793,83.972,94.0076
9,0,10.5326,13.4132,84.555,93.8606
9,0,10.7083,13.2529,84.8152,93.6237
9,0,11.2242,13.083,85.2103,93.3819
9,0,11.0498,13.3283,85.0234,93.409
9,1,17.6867,9.9752,86.3039,88.0165
9,1,10.5206,10.6483,84.0202,89.6644
9,1,10.0666,11.2764,83.8492,90.0946
9,1,10.1221,11.5001,84.2533,90.0255
9,1,9.9063,11.8507,84.5645,89.7998
9,1,9.1703,12.1579,84.3703,89.3102
9,1,8.0358,12.5297,83.5771,88.4779
9,1,7.2599,13.1251,82.8793,88.2454
9,1,6.862,16.1419,82.2757,88.639
9,1,7.1182,19.1798,81.9968,88.9838
9,1,7.6543,21.8177,81.7806,89.2387
9,1,8.0634,24.4429,81.7138,88.9306
9,1,8.6401,27.0919,81.2552,88.9728
9,1,9.5784,29.648,80.444,89.9585
9,1,10.4115,32.7814,79.8885,90.691
9,1,11.317,35.5912,79.4125,91.7893
9,1,12.1576,38.1831,78.4611,92.6794
9,1,13.1314,40.7643,77.352,93.0345
9,1,18.7966,43.5761,76.3384,92.9577
9,1,21.4653,46.1422,75.7545,93.1901
9,1,23.1428,47.9883,75.5744,93.1126
9,1,24.5628,49.5554,75.4428,92.6465
9,1,26.1373,51.2337,75.0638,92.13
9,1,27.3785,52.6015,74.7711,92.5347
9,1,28.5067,53.7604,74.6868,93.5147
9,1,29.6488,55.0602,74.5165,94.4797
9,1,30.2108,56.0171,74.5534,94.6388
9,1,30.494,56.6759,74.6483,94.9426
9,1,30.4598,56.9533,74.7402,95.7022
9,1,30.4605,57.092,74.542,96.7365
9,1,30.3718,57.3447,74.4326,96.4696
9,1,30.1244,57.5193,74.4461,95.761
9,1,29.7014,57.5029,74.5733,95.9626
9,1,29.4456,57.3352,74.5712,97.1351
9,1,29.254,57.2289,74.4367,97.4716
9,1,29.0667,57.4523,74.4157,96.5585
9,1,28.7884,57.6021,74.3901,96.5222
9,1,28.6221,57.7199,74.347,97.0155
9,1,28.5143,57.8543,74.2647,96.9139
9,1,28.4865,58.031,74.2351,96.531
9,1,28.5021,58.162,74.2943,96.8213
9,1,28.5409,58.2078,74.2818,97.4059
9,1,28.4516,58.3692,74.3495,97.3991
9,1,28.4796,58.5,74.5035,97.0408
9,1,28.6156,58.572,74.438,97.0289
9,1,28.7164,58.7578,74.3453,96.9136
9,1,28.7182,59.5383,74.5862,94.9918
9,1,28.9016,61.0753,74.8488,89.4833
9,1,28.8311,62.5809,75.207,86.0359
9,1,28.5909,63.46,75.797,84.7648
9,1,28.3256,63.9925,76.8826,83.3269
9,1,28.0401,64.6991,78.0518,81.3048
9,1,27.8443,65.8674,78.8072,77.3127
9,1,27.4884,66.9402,79.8466,72.9841
9,1,27.1446,67.8208,81.9465,68.7224
9,1,26.9277,69.9424,83.2564,58.57
9,1,26.8947,72.3275,83.4135,45.9815
9,1,26.6074,72.9315,84.7799,38.3532
9,1,26.1744,72.5596,87.788,32.9316
9,1,25.8594,72.3097,90.5234,25.6325
9,1,25.7981,72.4753,91.5804,20.2006
9,1,25.9047,72.2367,91.1203,17.0735
9,1,25.9441,71.7993,90.387,11.2629
9,1,25.9615,72.8922,91.3284,4.5909
9,1,26.1242,71.5841,95.0958,4.5966
9,1,26.7287,70.5331,98.9197,4.8663
9,1,27.1369,70.951,101.1243,2.3353
9,1,27.1517,68.7342,102.034,3.8565
9,1,27.042,69.3957,102.2876,3.4936
9,1,27.2246,69.6393,102.9223,2.8315
9,1,27.52,69.0857,103.6815,3.3926
9,1,27.5264,69.3948,103.1909,3.0719
9,1,27.495,69.7081,102.4452,3.2776
9,1,27.5585,70.295,102.5727,2.9787
9,1,27.5499,70.4789,102.7722,3.1689
9,1,27.5921,69.7415,102.5562,3.9214
9,1,27.4612,70.0405,101.9009,4.0449
9,1,27.4917,70.4068,101.664,4.4968
9,1,27.6302,70.6416,101.649,4.6874
9,1,27.712,70.697,101.4494,5.4494
9,1,27.6874,70.3218,101.1853,6.2555
9,1,27.5983,69.992,100.7329,7.4104
9,1,27.5114,69.5337,100.0975,10.2506
9,1,27.3832,68.2895,98.689,16.5661
9,1,26.9339,66.5063,95.0228,26.2053
9,1,26.9514,65.0474,90.5209,35.4664
9,1,27.3338,64.073,88.0328,43.6929
9,1,27.9102,63.0986,86.0446,51.2327
9,1,28.2625,62.1846,84.4897,59.24
9,1,28.5698,60.5276,83.0516,68.9154
9,1,28.8665,59.2979,82.1805,77.8212
9,1,28.9591,58.4699,82.007,87.9599
9,1,29.1648,57.7572,81.6747,97.5213
9,1,29.2691,57.5281,80.7223,104.214
9,1,29.7027,57.237,79.3178,112.0427
9,1,30.2584,57.7962,77.534,121.0262
9,1,30.6714,58.8443,76.2862,128.9689
9,1,31.0859,59.8434,75.2541,135.9786
9,1,31.4805,61.2067,74.2083,143.2423
9,1,32.1492,62.2972,72.4002,150.3433
9,1,32.9424,63.0927,70.1703,156.2626
9,1,33.7189,64.3711,68.3397,162.417
9,1,34.4273,65.6153,66.6434,169.3113
9,1,34.9724,66.702,65.4457,173.5621
9,1,35.5762,66.9712,64.3327,174.8597
9,1,36.6987,67.4738,62.0589,175.8784
9,1,38.1632,67.7524,58.7557,175.2444
9,1,38.95,65.4066,56.7856,173.8019
9,1,38.9144,64.4376,56.2613,172.7435
9,1,38.2078,65.7443,57.2568,172.9472
9,1,37.6069,66.8306,58.5045,172.2877
9,1,37.6097,66.6354,58.5954,172.5139
9,1,37.8491,66.5172,57.6465,172.2448
9,1,37.8447,66.3675,57.1779,172.0197
9,1,37.8394,67.5501,57.2312,172.3115
9,1,37.8607,67.7277,57.6937,172.3651
9,1,37.8177,67.3572,57.8526,172.2594
9,1,37.6416,67.4077,57.9999,172.4042
9,1,37.448,67.605,58.1233,172.4069
9,1,37.4837,67.2205,57.9048,172.3226
9,1,37.7596,67.2181,57.7753,172.4234
9,1,37.7323,67.3627,57.8325,172.7698
9,1,37.7672,67.3014,57.8612,172.8282
9,1,37.902,67.4627,57.7745,173.4809
9,1,37.9305,67.4817,57.7524,174.215
9,1,37.8064,67.547,57.8543,175.0519
9,1,37.6064,67.7784,58.0403,176.1507
9,1,37.139,67.4388,59.1326,173.6597
9,1,35.8335,66.7988,62.3906,170.0711
9,1,34.2613,66.137,66.5371,165.586
9,1,32.9863,64.9986,69.6708,159.9355
9,1,32.4033,64.4976,71.2805,158.5466
9,1,31.9235,63.1345,72.6663,150.0234
9,1,31.6109,62.213,74.019,138.2583
9,1,31.325,62.3714,74.8651,131.9737
9,1,31.0249,62.1526,75.6806,122.4666
9,1,30.7816,62.8023,76.6798,112.8958
9,1,30.3224,63.7896,78.1646,104.9841
9,1,29.8555,64.3896,80.1398,98.0341
9,1,29.5363,65.1488,82.3726,91.901
9,1,29.3438,66.1294,84.043,84.7525
9,1,29.2335,67.2406,84.6404,77.3934
9,1,29.1279,68.2968,84.8891,70.5624
9,1,29.0273,69.2727,85.4681,62.8319
9,1,28.8862,70.5987,86.5431,56.3508
9,1,28.8311,71.8868,88.0341,48.579
9,1,28.8086,72.8246,89.2177,39.2059
9,1,28.7918,73.7946,90.7505,31.9037
9,1,28.8275,74.971,92.2946,25.5594
9,1,28.8198,77.2757,93.9968,16.805
9,1,28.8737,79.196,96.8892,10.8345
9,1,29.6401,78.8207,102.3204,8.8585
9,1,31.1722,78.1246,107.9791,6.6064
9,1,32.2617,77.3199,110.8057,4.4513
9,1,31.9906,73.0146,110.9879,2.9292
9,1,31.8691,70.215,111.0361,5.0618
9,1,32.2035,69.9717,112.281,5.4091
9,1,33.0939,68.3278,114.3489,6.9012
9,1,33.3189,70.1942,114.5605,5.1548
9,1,32.3241,70.0699,112.5555,5.2774
9,1,31.1871,70.4458,110.3488,4.9553
9,1,30.6326,71.0614,109.1536,4.5335
9,1,30.7271,70.9277,109.2175,4.8011
9,1,31.1782,70.8847,109.9674,4.7654
9,1,31.3129,71.0661,110.1318,4.6017
9,1,31.1678,70.9907,109.7848,4.7071
9,1,31.0676,70.7765,109.4271,4.8219
9,1,30.9705,70.9686,109.26,4.6992
9,1,31.1064,70.8119,109.7287,5.1263
9,1,31.1163,70.5139,109.741,5.4741
9,1,31.0261,70.1756,109.4799,5.9961
9,1,31.0547,70.0012,109.4058,6.58
9,1,30.9782,69.7653,109.1496,9.2119
9,1,30.6212,68.984,107.837,14.2989
9,1,29.8247,68.0879,104.5602,20.3859
9,1,28.9079,67.9028,98.9498,27.3123
9,1,28.7913,67.0812,93.9605,35.5342
9,1,29.1025,65.2815,89.6436,45.2975
9,1,29.5848,64.0106,86.3145,55.3021
9,1,29.9583,63.9325,84.1172,65.1333
9,1,30.3595,63.5014,83.1055,74.326
9,1,30.7787,62.0999,82.6061,84.9409
9,1,31.2417,60.8712,81.3914,97.161
9,1,32.0426,59.8616,78.2467,107.4675
9,1,32.9369,59.329,74.8288,116.2128
9,1,33.7532,59.3012,72.2077,125.3553
9,1,34.5448,60.149,70.1134,134.5169
9,1,35.34,61.3116,68.2644,142.0365
9,1,36.2153,61.8287,66.2829,146.4623
9,1,37.3789,62.5716,63.7183,152.4702
9,1,38.7178,63.945,60.7372,160.1335
9,1,39.8781,65.4014,58.0877,166.034
9,1,40.9686,65.7514,55.7956,172.0399
9,1,42.3439,66.7955,53.1232,176.1523
9,1,44.7476,67.832,49.6686,175.5978
9,1,48.0621,67.5911,44.4055,173.8278
9,1,50.9795,67.0965,39.5893,170.8814
9,1,52.4842,67.105,37.5415,170.4261
9,1,53.703,69.2247,36.4799,170.9972
9,1,54.0481,69.5015,36.3123,170.9105
9,1,53.8628,69.7297,36.2445,171.3506
9,1,53.7433,69.3708,35.8357,171.3064
9,1,53.035,67.7504,36.3929,170.331
9,1,52.4633,66.9247,37.1842,169.8286
9,1,52.8883,68.2961,36.8426,171.2506
9,1,53.4981,68.4177,36.1288,170.9327
9,1,53.3356,68.5542,36.3985,171.5884
9,1,52.7836,68.8027,37.0793,172.1081
9,1,52.5177,68.0739,37.0758,171.1915
9,1,52.5677,68.4673,36.829,172.3227
9,1,52.5832,69.088,36.9143,173.4765
9,1,52.3578,68.9462,37.3161,173.1201
9,1,52.0721,68.6485,37.4494,173.9196
9,1,51.9488,68.7922,37.6496,175.0705
9,1,51.6499,68.8358,38.0205,175.6584
9,1,51.0107,68.8688,39.1114,177.1148
9,1,49.8927,68.7487,41.037,175.1727
9,1,47.9857,67.9428,44.2266,169.6454
9,1,45.2024,66.577,49.164,158.5412
9,1,42.0112,64.6563,55.0204,149.4087
9,1,39.516,63.4995,59.4671,142.3272
9,1,37.5987,62.2003,63.0104,130.1109
9,1,36.0938,61.8918,66.016,118.9654
9,1,34.996,62.0215,68.2189,114.3737
9,1,33.9253,61.8435,70.4593,107.9165
9,1,32.7951,62.8796,72.7122,98.4477
9,1,31.709,63.9346,75.0329,91.5125
9,1,30.8872,64.3573,77.3552,87.3587
9,1,30.6538,65.7078,79.6894,84.2258
9,1,30.1495,66.3229,82.1141,82.416
9,1,29.6902,66.5115,84.778,82.0604
9,1,29.5173,66.4507,86.574,82.2583
9,1,29.5906,66.6278,86.6357,81.6817
9,1,29.7709,66.8194,85.7747,80.9958
9,1,30.0023,66.8891,84.6973,81.462
9,1,30.3197,66.5041,83.7015,82.3558
9,1,30.3673,65.8446,83.6071,83.1142
9,1,30.2108,64.8956,83.6724,83.717
9,1,29.5847,63.6256,83.4973,83.9207
9,1,28.2029,61.4592,82.696,82.2296
9,1,25.9198,58.3757,81.6714,80.3584
9,1,22.3014,54.4574,80.885,82.9878
9,1,18.0335,50.64,81.0397,85.9927
9,1,13.209,47.3747,81.9171,86.5501
9,1,12.2376,44.5274,82.507,85.6278
9,1,11.4176,41.6445,82.319,85.6449
9,1,10.8384,38.2117,81.691,87.4548
9,1,10.41,34.5146,81.3922,89.8624
9,1,9.8288,30.5822,81.4505,90.8904
9,1,8.9245,26.0972,81.3747,90.9861
9,1,7.8666,21.6682,81.1845,91.6249
9,1,7.02,20.8673,81.1941,92.1307
9,1,6.413,19.7534,81.5433,92.1403
9,1,6.0308,18.6516,81.8192,91.9445
9,1,6.1188,17.8788,82.173,91.554
9,1,6.8026,17.5466,82.646,91.5299
9,1,8.1772,17.0011,83.3669,92.1415
9,1,9.8336,16.1068,84.0836,92.6929
9,1,11.7892,15.3981,84.7567,92.7183
9,1,13.0447,14.666,84.7568,92.5567
9,1,13.4757,13.1467,84.0809,91.9957
9,1,13.5669,11.3496,83.3707,90.6945
9,1,13.4445,10.4113,82.8085,89.513
9,1,13.3489,10.2998,82.46,88.7754
9,1,13.8747,10.3818,82.6966,88.5658
9,1,15.689,10.29,84.2565,88.4463
9,1,18.4756,9.6852,87.3939,87.9608
9,1,18.7251,9.5054,88.3009,87.9469
9,1,17.1049,9.558,86.4903,87.8846
9,1,16.8342,9.8556,85.6296,87.9872
9,2,19.4931,11.2617,85.4902,88.304413
9,2,18.6971,13.5763,86.1138,92.34771
9,2,18.7198,13.4281,86.0609,92.178444
9,2,18.5719,13.1969,85.945,91.914482
9,2,18.4665,13.2465,86.0532,91.978226
9,2,18.4816,13.0866,86.0682,91.930573
9,2,18.5028,12.9985,86.1287,91.78698
9,2,18.4432,12.9544,86.0843,91.761635
9,2,18.4357,12.8569,85.9604,91.88176
9,2,18.6503,13.2711,86.0093,92.436996
9,2,18.8044,13.8604,86.0067,93.052055
9,2,18.8132,14.076,85.9136,93.27951
9,2,18.2928,13.5394,85.4074,92.722916
9,2,17.3367,13.1009,84.6186,92.253944
9,2,16.2138,13.3036,84.2057,92.475578
9,2,15.064,13.6824,83.7196,93.030151
9,2,14.2284,14.0094,83.4513,93.075394
9,2,13.3813,18.3781,83.1781,90.483597
9,2,11.9689,21.616,82.5225,86.462967
9,2,10.4844,24.6901,81.8548,84.057709
9,2,9.3711,27.7733,81.5088,83.478745
9,2,8.525,30.6376,81.3147,83.281456
9,2,7.952,33.168,81.2564,82.299362
9,2,7.4418,35.5705,81.1294,81.475868
9,2,6.7896,38.4223,80.8317,82.069496
9,2,6.3902,40.6137,80.6627,82.887871
9,2,6.2978,42.3361,80.761,83.845222
9,2,6.2689,44.8963,81.0685,87.351814
9,2,6.1753,46.8504,80.9944,89.88205
9,2,6.1718,48.7132,80.8107,91.493347
9,2,6.0321,50.7749,80.6641,92.572701
9,2,7.1925,52.5337,80.4548,93.222023
9,2,9.0931,53.8224,80.4041,93.690674
9,2,10.4385,55.1135,80.5041,93.593857
9,2,11.7335,56.3347,80.3627,93.19162
9,2,12.7768,57.4861,80.3477,93.053902
9,2,14.0627,58.3126,80.3181,93.187042
9,2,14.5288,59.0857,80.045,93.028221
9,2,15.2023,59.6566,79.9637,92.138672
9,2,15.7358,60.1292,80.0933,91.639198
9,2,16.1857,60.3834,79.9827,92.402069
9,2,16.1739,60.4733,79.6035,93.081482
9,2,15.8762,60.5665,79.578,92.714211
9,2,15.4701,60.6641,79.8444,92.083397
9,2,14.9773,60.7123,79.9613,92.156448
9,2,14.5534,60.7107,79.9852,93.277802
9,2,14.3863,60.9093,79.9889,93.392647
9,2,14.0622,61.2629,80.1281,92.26059
9,2,13.7944,61.3894,80.1624,91.839249
9,2,13.6127,61.497,80.0448,92.058464
9,2,13.5057,61.5088,79.7981,92.748581
9,2,13.3358,61.4668,79.7005,93.073883
9,2,13.1414,61.355,79.6634,93.218567
9,2,12.8855,61.2832,79.6429,93.27179
9,2,12.7833,61.3678,79.7475,93.300407
9,2,12.6809,61.4578,79.7651,93.255638
9,2,12.4339,61.6538,79.7984,92.803131
9,2,12.0431,62.4015,80.2014,89.944572
9,2,10.9899,63.4921,82.9427,85.54184
9,2,8.6057,65.181,87.8884,77.595329
9,2,9.3609,68.0408,92.7775,65.658836
9,2,11.2266,71.3569,97.6002,50.86488
9,2,13.8538,73.3092,104.57,41.108105
9,2,16.0814,72.6006,110.9361,39.030666
9,2,16.7365,71.9549,114.0249,34.445492
9,2,16.3936,72.7117,115.2867,25.534676
9,2,16.3602,72.6652,116.8999,17.845228
9,2,17.2341,71.2346,119.6591,10.8011
9,2,18.0651,70.6302,121.1492,4.552425
9,2,22.0201,71.7673,120.889,1.335595
9,2,21.4015,72.0401,120.394,1.177361
9,2,21.5881,72.1972,119.9009,0.920899
9,2,22.1149,72.8949,119.0823,1.57458
9,2,21.782,71.9197,118.7591,1.017603
9,2,21.5189,71.2976,118.8115,1.180514
9,2,21.2861,70.8835,118.7434,0.443673
