personNum,Stage,Angle1,Angle2,Angle3,Angle4,Angle5
9,1,6.680962,173.7178,146.0705,1.088225,1.84642
9,1,6.726307,172.5496,148.6708,0.816133,1.809916
9,1,6.675558,171.7454,150.9654,0.364769,1.826063
9,1,6.680521,169.7294,154.2708,0,1.870325
9,1,6.728144,167.3543,157.8735,0.401051,1.868755
9,1,6.811406,165.4738,160.9403,0.692386,1.887719
9,1,6.876803,163.095,164.0881,0.847191,1.931278
9,1,6.818889,162.0687,166.1652,1.048665,2.050041
9,1,6.75932,162.9175,167.2529,1.270878,2.136433
9,1,6.774971,163.533,167.9854,1.417341,2.166092
9,1,6.755228,163.9506,168.6411,1.556831,2.200871
9,1,6.702239,164.3978,169.4706,1.641514,2.25646
9,1,6.647591,164.6065,170.267,1.7463,2.334562
9,1,6.607734,164.2345,171.0002,1.79144,2.336824
9,1,6.580344,164.2336,171.4581,1.889066,2.415894
9,1,6.53633,164.859,171.9477,1.906597,2.496067
9,1,6.484827,165.8566,172.155,1.914791,2.554049
9,1,6.34687,167.0542,172.2386,1.923764,2.625026
9,1,6.18561,168.3535,172.1918,1.972586,2.687952
9,1,6.069698,169.3476,172.2405,1.968017,2.738597
9,1,5.99855,169.7733,172.4846,1.991839,2.768596
9,1,5.999727,168.9852,173.1003,1.99606,2.750152
9,1,6.072249,167.3235,173.7325,1.981495,1.844193
9,1,6.066791,169.819,172.8296,1.795913,2.669831
9,1,5.908897,170.7166,172.4167,1.785969,2.380801
9,1,5.750366,169.3745,172.7167,1.666714,2.364468
9,2,0,163.7232,168.9856,0.019782,0
9,2,0.027976,163.736,168.94,0.019782,0.019782
9,2,0.13417,163.7144,168.7476,0.027976,0.065611
9,2,0.251788,163.5648,168.5779,0.088469,0.131221
9,2,0.373253,163.4303,168.7458,0.142653,0.14537
9,2,0.49218,163.5203,168.9547,0.193827,0.16902
9,2,0.57369,163.4917,169.0305,0.249446,0.234068
9,2,0.589835,163.4163,169.019,0.26393,0.341497
9,2,0.633656,163.3736,169.1423,0.262443,0.400563
9,2,0.867729,163.3406,169.4435,0.254109,0.489789
9,2,1.075564,163.3344,169.5823,0.226419,0.549652
9,2,1.26872,163.3862,169.5512,0.166689,0.741513
9,2,1.434632,163.3312,169.5789,0.118694,0.861619
9,2,1.63614,163.1799,169.6971,0.090654,0.925984
9,2,1.828527,163.1151,169.7385,0.052339,0.99544
9,2,1.995471,163.0909,169.7268,0.039565,1.084262
9,2,2.127529,163.0819,169.5357,0,1.214504
9,2,2.235634,163.0498,169.3384,0.034264,1.350747
9,2,2.367611,162.997,169.1705,0.081565,1.511161
9,2,2.550982,162.927,168.9807,0.142653,1.686208
9,2,2.78263,162.6239,168.5586,0.154505,1.906391
9,2,2.953864,162.2106,167.6816,0.188712,2.225631
9,2,3.252692,161.5753,166.4395,0.238211,2.564146
9,2,3.698564,160.9615,164.9024,0.349986,2.964052
9,2,4.258091,160.5501,163.1473,0.460552,3.451562
9,2,4.891286,159.9829,161.1132,0.618023,3.992823
9,2,5.591316,159.4126,158.7931,0.82472,4.56656
9,2,6.361373,159.1945,156.7245,1.050157,5.228247
9,2,7.313971,159.2637,155.0686,1.300406,5.960457
9,2,8.128906,158.8547,153.4243,1.570971,6.665003
9,2,8.842446,158.3591,151.4606,1.781471,7.471364
9,2,9.444834,157.8845,149.2093,2.017903,8.320743
9,2,10.096561,157.2215,146.9127,2.275377,9.127311
9,2,10.787095,156.3924,144.6382,2.532964,9.882742
9,2,11.432199,155.5157,141.7891,2.678396,10.750925
9,2,12.241922,154.5893,138.4853,2.936183,11.779384
9,2,13.159027,153.7524,135.8274,3.263088,12.617042
9,2,14.233582,152.99,133.1788,3.518084,13.46203
9,2,14.940271,152.3882,131.1454,3.778956,14.102862
9,2,16.124001,151.2327,127.6721,3.98197,15.205692
9,2,16.94585,150.3818,124.9994,4.308662,16.024389
9,2,17.904875,149.2525,121.7896,4.493747,17.023163
9,2,18.890512,148.4083,118.9577,4.751719,17.959181
9,2,20.044657,147.7775,116.4128,4.971102,18.860037
9,2,21.047504,147.0399,113.4786,5.092622,19.778654
9,2,22.068443,141.39,109.9017,5.326014,20.745298
9,2,23.254814,137.7136,106.5142,5.727005,21.658941
9,2,24.630308,134.5928,103.2546,6.259338,22.512566
9,2,25.809683,131.9187,99.8406,6.828173,23.382189
9,2,27.000547,129.2566,96.7464,7.228164,24.242197
9,2,28.193743,127.0246,93.9053,7.595407,24.997942
9,2,29.362196,124.7672,90.9412,7.768747,25.824684
9,2,30.443377,122.361,87.8061,7.810575,26.600821
9,2,31.467455,119.9726,84.5477,7.932513,27.304466
9,2,32.058933,117.283,81.1788,8.153697,28.100405
9,2,32.834335,114.4588,77.7468,8.563734,28.890602
9,2,34.029549,111.9202,74.8261,9.117036,29.524252
9,2,35.063042,109.6163,72.127,9.555449,30.235405
9,2,35.997261,107.2096,69.3218,9.77139,30.971037
9,2,37.084732,104.738,66.7375,10.000341,31.563719
9,2,38.090496,102.2147,63.9311,10.234448,32.197502
9,2,38.792072,100.0575,61.3254,10.424583,32.746136
9,2,39.716751,96.9161,57.7631,10.632582,33.538197
9,2,40.377769,94.3394,55.0255,10.857556,34.160088
9,2,41.053577,91.7003,52.4194,11.03255,34.824238
9,2,41.782818,89.3911,50.2208,11.194839,35.444164
9,2,42.616329,87.0165,47.8503,11.253736,36.175621
9,2,43.344242,84.8154,45.8463,11.237538,36.829201
9,2,43.936611,83.3808,44.5461,11.179894,37.319973
9,2,44.95393,81.1344,42.5204,11.234401,38.08551
9,2,45.776115,79.0327,41.1008,11.393713,38.747562
9,2,46.528641,77.3614,39.8481,11.345311,39.313721
9,2,47.498726,75.5152,38.6411,11.482127,40.057514
9,2,48.277405,73.9773,37.6995,11.726555,40.657925
9,2,48.987892,72.463,36.6335,11.943439,41.16766
9,2,49.713451,70.7194,35.7248,12.290917,41.68644
9,2,50.567162,69.4149,34.8548,12.59562,42.183247
9,2,51.500404,68.0853,34.4311,12.961733,42.659042
9,2,52.27158,66.7502,33.9725,13.084821,43.110519
9,2,52.868843,65.4928,33.3873,13.314008,43.519417
9,2,53.476105,64.5523,33.4335,13.420806,43.855976
9,2,53.987358,63.622,33.16,13.470478,44.132511
9,2,54.469158,62.8203,33.2473,13.563245,44.40934
9,2,54.905033,62.2018,33.4586,13.631996,44.577755
9,2,55.344044,61.5811,33.2812,13.718652,44.826412
9,2,55.727001,61.0717,32.9583,13.815247,45.046471
9,2,56.211712,60.5743,32.8113,13.918653,45.185459
9,2,56.776131,60.2021,32.7993,14.084252,45.319378
9,2,57.113266,60.0228,32.5001,14.444342,45.540199
9,2,57.407997,59.8589,32.1189,14.854805,45.627422
9,2,57.535282,59.7938,31.7806,15.033586,45.627457
9,2,57.431293,59.765,31.8418,15.192862,45.69595
9,2,57.438091,59.856,31.7983,15.344163,45.733425
9,2,57.724789,59.7689,31.7602,15.388186,45.779926
9,2,57.778294,59.3612,31.6997,15.304115,45.748192
9,2,57.794605,58.9769,31.8259,15.247367,45.734497
9,2,57.815731,58.5597,31.8286,15.098399,45.681061
9,2,57.744385,58.4407,31.712,14.909695,45.678143
9,2,57.69841,58.3744,31.8689,14.801333,45.669422
9,2,57.625996,58.7035,31.9746,14.696809,45.610737
9,2,57.696716,58.8716,32.0068,14.608367,45.556274
9,2,57.805553,59.0388,31.9833,14.558834,45.513477
9,2,57.798779,58.7343,32.0266,14.584191,45.488823
9,2,57.755627,58.3526,32.0223,14.563684,45.47617
9,2,57.912201,58.2006,32.1689,14.546765,45.49688
9,2,57.919163,58.3968,32.1833,14.581599,45.431469
9,2,57.745266,58.6678,32.0926,14.642058,45.252388
9,2,57.526131,59.1374,31.854,14.62842,44.972523
9,2,57.200024,59.928,31.7435,14.463565,44.54884
9,2,56.433174,60.6552,31.9151,14.23386,44.092545
9,2,55.595562,61.6548,32.5173,14.024879,43.536438
9,2,54.763687,62.5537,32.707,13.84148,42.863708
9,2,53.853241,63.681,32.9875,13.701015,42.242279
9,2,52.899792,64.8664,33.2094,13.42241,41.49498
9,2,52.335728,65.8976,33.2715,13.189369,40.70565
9,2,51.536129,67.2165,33.9564,13.115453,39.887146
9,2,50.492107,68.7272,34.6871,12.904604,39.15567
9,2,49.470196,70.4052,35.6219,12.624419,38.215553
9,2,48.436207,72.3726,36.9154,12.449312,37.214233
9,2,47.307339,74.4752,38.8004,12.232062,36.149971
9,2,46.129879,76.5465,40.4877,11.970984,35.050331
9,2,44.850201,78.9816,42.5815,11.663324,33.872505
9,2,43.530666,81.7293,45.1149,11.323173,32.7644
9,2,41.997658,85.0145,48.3625,10.984906,31.44622
9,2,40.438953,87.5902,51.1596,10.505488,30.277773
9,2,39.017155,90.2662,53.6962,10.131023,29.088869
9,2,37.721687,92.8436,56.5633,9.866852,27.859896
9,2,36.423401,95.2324,59.5022,9.488376,26.661047
9,2,35.378429,97.123,61.7115,9.040854,25.708847
9,2,33.857292,100.1658,65.3119,8.691154,24.282238
9,2,32.494888,102.8613,68.9379,8.252048,23.123358
9,2,31.090435,105.5794,72.3194,7.869808,21.946833
9,2,29.91923,108.0989,75.3779,7.531164,20.941528
9,2,28.63245,110.9713,79.0865,7.203831,19.755661
9,2,27.49608,113.6512,82.7111,6.877801,18.636116
9,2,26.253061,116.2755,86.1106,6.550954,17.568491
9,2,24.992252,119.016,89.4339,6.2494,16.534111
9,2,23.912119,121.5747,92.7036,5.93366,15.551751
9,2,22.708305,123.9709,96.1105,5.66005,14.544847
9,2,21.519552,126.0637,99.0999,5.369763,13.579355
9,2,20.598349,128.4277,101.9518,5.074044,12.664934
9,2,19.331554,131.1251,105.538,4.755057,11.631523
9,2,17.976892,132.7239,108.1357,4.383293,10.797108
9,2,17.090111,134.1079,110.4302,4.038905,9.936936
9,2,16.213503,136.1567,112.9869,3.81444,8.961443
9,2,14.804154,139.6527,116.045,3.529641,8.032063
9,2,13.304188,143.29,119.16,3.12092,7.262311
9,2,11.913996,149.498,123.1839,2.858554,6.324558
9,2,10.787661,151.1681,127.1674,2.571311,5.461168
9,2,9.534133,152.5985,130.8636,2.178166,4.728617
9,2,8.449059,153.6789,134.4248,1.849914,4.138247
9,2,7.583617,155.0044,138.0364,1.426287,3.524923
9,2,6.861727,156.2792,141.4196,0.919836,2.866418
9,2,6.380793,157.3878,144.177,0.438348,2.339252
9,2,5.973433,158.4769,147.0712,0.126669,1.933809
9,2,5.571406,159.5705,150.263,0,1.515816
9,2,5.315297,160.4572,153.8249,0.039565,1.009688
9,2,5.059001,161.0575,157.5062,0.157017,0.633038
9,2,4.767647,161.5989,159.8564,0.26467,0.580472
9,2,3.906905,163.146,164.5218,0.292083,0.773796
9,2,3.146472,164.2982,166.9726,0.378976,0.938369
9,2,2.26088,163.7796,168.1452,0.35718,1.183825
9,2,1.576815,162.9266,169.3963,0.397621,1.43831
9,2,1.411392,162.2373,170.636,0.200769,1.61955
9,2,1.80851,162.0421,171.7103,0.129722,1.769678
9,2,2.345268,162.1793,172.6003,0.386137,1.847373
9,2,2.75726,162.6769,173.5771,0.650719,1.93563
9,2,2.804841,163.3522,174.3618,0.863208,1.971991
9,2,2.677299,163.7226,174.7548,0.98814,1.967719
9,2,2.433169,163.7248,174.856,0.967528,1.948127
9,2,2.242626,163.4375,174.749,0.822105,1.944306
9,2,2.2062,163.0052,174.3772,0.631491,2.041335
9,2,2.154041,162.7162,173.6099,0.466462,2.024101
9,2,1.988791,162.9916,172.8131,0.365305,2.00252
9,2,1.7408,163.4339,172.0553,0.343781,2.006816
9,2,1.575574,163.7373,171.4214,0.396142,2.041239
9,2,1.560347,163.6995,170.836,0.50046,2.039992
10,0,0,173.3429,171.1781,0.027976,0.027976
10,0,0.055953,173.3096,171.1872,0.027976,0.034264
10,0,0.2158,173.2463,171.1999,0.019782,0.079129
10,0,0.339773,173.1402,171.1977,0,0.094873
10,0,0.397128,172.9017,171.2642,0,0.111906
10,0,0.487386,172.626,171.1222,0,0.139882
10,0,0.535954,172.5103,170.8246,0,0.165511
10,0,0.549652,172.3519,170.5425,0.019782,0.192814
10,0,0.621496,172.0075,170.4163,0.055953,0.191797
10,0,0.605549,171.4968,170.2816,0.019782,0.247872
10,0,0.541764,171.1627,169.9579,0,0.279765
10,0,0.45714,170.994,169.2084,0.079129,0.34605
10,0,0.43341,170.82,168.459,0.182384,0.435213
10,0,0.420114,170.4381,167.6929,0.239031,0.528971
10,0,0.416371,169.6308,167.2653,0.332791,0.615803
10,0,0.457995,168.2321,166.9952,0.481733,0.745461
10,0,0.586174,167.0691,165.944,0.67782,0.875363
10,0,0.686141,166.9658,164.2035,0.892848,0.99485
10,0,0.850878,167.5069,160.8857,1.089663,1.197303
10,0,0.960423,168.2913,157.7039,1.440078,1.355952
10,0,1.084081,168.6319,153.619,1.770783,1.594586
10,0,1.121347,168.5998,151.5066,2.240269,1.732123
10,0,1.163484,168.9143,146.8965,2.517306,1.997236
10,0,1.347701,168.9942,142.6948,3.04594,2.224224
10,0,1.518395,168.9327,139.8603,3.541437,2.397922
10,0,1.743384,169.065,135.6325,3.856407,2.607219
10,0,1.916528,169.3047,131.5297,4.301884,2.760311
10,0,1.99125,168.9615,128.4679,4.769701,2.920474
10,0,2.039992,168.7782,125.047,5.256652,3.050435
10,0,2.114796,168.4036,121.9748,5.765854,3.130754
10,0,2.185521,167.1787,119.0568,6.104897,3.170953
10,0,2.260273,166.4517,116.7443,6.554635,3.158333
10,0,2.305371,165.8919,113.4216,6.773378,3.128439
10,0,2.232305,165.5228,110.7839,7.112319,3.061965
10,0,2.256374,165.8307,106.7512,7.418228,2.983537
10,0,2.308764,166.3683,102.9025,7.812584,2.908787
10,0,2.238433,166.5617,99.7036,8.29801,2.859649
10,0,2.193834,166.5398,97.2705,8.759077,2.847988
10,0,2.191156,166.3166,95.3571,9.238163,2.84028
10,0,2.199625,166.1479,93.5274,9.697993,2.843586
10,0,2.209125,166.0877,92.3289,10.171443,2.83255
10,0,2.227653,166.1915,90.6044,10.531062,2.81014
10,0,2.249685,166.2623,89.5536,11.002134,2.762579
10,0,2.152587,166.6835,88.0092,11.255049,2.826324
10,0,2.23248,166.9306,87.3293,11.505864,2.876439
10,0,2.237559,166.9608,87.0448,11.686378,2.939581
10,0,2.144845,166.8111,86.9334,11.847344,2.998395
10,0,2.181578,166.2748,87.2325,11.983638,3.054348
10,0,2.186327,166.0381,86.8813,12.08868,3.09933
10,0,2.180411,165.3621,86.6967,12.083216,3.115961
10,0,2.206555,163.8884,86.6556,12.216449,3.113133
10,0,2.111461,162.9193,86.3468,12.13094,3.122551
10,0,1.953444,160.3006,86.245,12.363906,3.155232
10,0,1.767243,157.2548,86.1841,12.549621,3.134253
10,0,1.602422,154.4201,85.6075,12.494507,3.133191
10,0,1.554567,152.0885,85.2286,12.526731,3.111246
10,0,1.453065,148.6732,84.9916,12.513672,3.072177
10,0,1.436813,145.8442,84.3429,12.494949,3.043239
10,0,1.418583,142.4016,83.7428,12.507018,2.997219
10,0,1.322934,138.8992,84.5582,12.517344,2.883712
10,0,1.276869,128.7033,84.3689,12.407484,2.782137
10,0,1.25367,118.587,85.1795,12.483595,2.703998
10,0,1.240962,111.1215,86.5806,12.363586,2.588912
10,0,1.136428,103.2434,86.3035,12.234656,2.476227
10,0,1.16079,96.7173,86.2781,12.130762,2.3446
10,0,1.251952,91.8778,85.9469,11.910455,2.234933
10,0,1.26331,87.1079,85.7537,11.788297,2.120341
10,0,1.216918,83.4835,84.4752,11.678788,2.041047
10,0,1.294071,79.5589,83.8659,11.625627,1.951339
10,0,1.47233,76.8891,83.5607,11.466315,1.888962
10,0,1.641514,74.5836,82.6899,11.459855,1.865191
10,0,1.838773,71.9521,83.3322,11.41751,1.860989
10,0,2.117478,69.424,82.8129,11.36212,1.863616
10,0,2.199892,68.7207,81.1763,11.438142,1.87461
10,0,2.305201,67.4622,80.001,11.456382,1.913052
10,0,2.373556,66.7716,79.4099,11.561273,1.932189
10,0,2.514038,66.4244,77.907,11.529484,1.977343
10,0,2.613293,66.6876,76.6656,11.544408,2.026227
10,0,2.636707,66.3738,76.5714,11.542445,2.115536
10,0,2.605867,66.7664,75.682,11.588437,2.153042
10,0,2.592387,66.808,75.1732,11.680812,2.195261
10,0,2.629348,66.1059,75.8351,11.692479,2.225631
10,0,2.744024,66.2364,75.4074,11.71968,2.260273
10,0,2.692754,66.4545,75.7612,11.812244,2.266759
10,0,2.64301,65.4135,77.7615,11.82655,2.291576
10,0,2.646266,65.7991,78.5627,11.846462,2.311984
10,0,2.67452,66.8797,79.7514,11.826633,2.328433
10,0,2.609395,68.1662,81.2628,11.838192,2.331457
10,0,2.50374,71.3711,81.064,11.830399,2.395717
10,0,2.373803,74.5945,82.3866,11.820099,2.469182
10,0,2.275635,77.3763,83.2807,11.853181,2.518861
10,0,2.130011,82.1196,82.2608,11.838975,2.576862
10,0,2.008473,86.7201,83.5707,11.79458,2.647598
10,0,1.990463,90.376,83.7601,11.746718,2.720741
10,0,1.860674,96.9581,82.8215,11.749654,2.810837
10,0,1.750554,101.2634,85.8944,11.707451,2.876371
10,0,1.674211,105.8936,86.4719,11.684742,2.947495
10,0,1.641275,113.1364,85.7438,11.714399,3.043432
10,0,1.652564,118.1818,88.6969,11.746769,3.117657
10,0,1.641275,124.1844,88.9645,11.829733,3.234282
10,0,1.657176,134.8346,88.4179,11.882507,3.363597
10,0,1.68435,140.0532,91.8471,11.941294,3.513796
10,0,1.803959,141.877,92.6476,11.956486,3.627632
10,0,1.965231,144.6267,92.5723,11.962665,3.724888
10,0,2.015768,146.6785,93.2589,11.832714,3.797513
10,0,2.071977,149.5307,91.8569,11.840489,3.905953
10,0,2.182475,152.2092,90.6431,11.950682,3.962447
10,0,2.265636,155.8921,88.9523,12.002571,4.058929
10,0,2.434134,158.366,88.0411,12.090099,4.143355
10,0,2.582098,161.9622,86.8285,12.080442,4.239746
10,0,2.713898,164.2989,85.6245,12.384735,4.290305
10,0,2.838832,166.2233,84.4478,12.502603,4.315521
10,0,2.951278,168.7331,83.5465,12.517249,4.344831
10,0,2.90151,170.3515,82.8143,12.560398,4.387669
10,0,2.886358,171.8822,81.4822,12.65479,4.402509
10,0,2.843173,170.6888,82.1591,12.895564,4.438222
10,0,3.012399,169.9256,82.3864,13.14594,4.497581
10,0,3.133816,170.9744,82.021,13.398438,4.524458
10,0,3.184383,170.8998,81.793,13.337389,4.557801
10,0,3.095096,170.7451,82.5004,13.293855,4.589365
10,0,3.059471,169.9433,83.7983,13.291478,4.549197
10,0,3.010384,171.3823,82.8968,13.480283,4.579538
10,0,3.012139,171.7325,83.2679,13.344641,4.617067
10,0,3.001396,172.3733,83.0984,13.262332,4.573888
10,0,3.118724,172.3099,84.2175,13.169523,4.546226
10,0,3.148897,173.1551,84.3902,12.95526,4.42213
10,0,3.142736,173.4626,85.8146,12.821797,4.29783
10,0,3.240088,173.2962,86.7317,12.400855,4.260667
10,0,3.113761,173.5253,88.0414,12.163983,4.275488
10,0,3.219965,172.9278,91.1944,11.778631,4.148645
10,0,3.606575,173.9566,95.0384,11.406826,4.243209
10,0,3.906955,173.0018,98.7997,10.686326,4.286925
10,0,4.132328,173.0218,101.8165,10.301352,4.261678
10,0,4.41011,171.7842,107.7031,9.832573,4.27503
10,0,4.576585,171.4307,112.3533,9.00656,4.314795
10,0,4.771015,171.4335,117.2858,8.586729,4.329839
10,0,5.033765,171.4225,121.8122,7.483566,4.328209
10,0,5.263395,172.9031,126.4083,6.853347,4.268382
10,0,5.52861,171.4662,132.3975,6.321426,4.167814
10,0,5.668424,172.3994,136.3144,5.685307,4.048156
10,0,5.777875,171.3755,141.7413,5.483943,3.917966
10,0,5.879699,171.2517,146.0646,4.489735,3.764316
10,0,5.84858,172.6168,149.4637,4.04893,3.577795
10,0,5.816655,172.1541,154.8093,3.670025,3.381883
10,0,5.698529,171.8735,159.616,2.861634,3.131879
10,0,5.626815,172.431,161.9114,2.400532,2.954129
10,0,5.543053,172.0763,165.6817,2.152587,2.682047
10,0,5.288502,171.3864,168.9806,1.572217,2.426241
10,0,5.175058,171.2252,171.431,1.461659,2.240356
10,0,5.166343,170.8179,174.1608,1.478299,2.060326
10,0,5.030807,169.5315,176.0432,1.389735,1.923357
10,0,4.88355,168.5794,176.1207,1.27134,1.73641
10,0,4.919721,169.7514,175.1373,1.080103,1.562979
10,0,4.848402,170.4212,175.0405,0.962255,1.369022
10,0,4.668247,170.5281,175.1104,1.013943,1.30161
10,0,4.418718,173.6047,173.6764,1.115749,1.180017
10,0,4.14907,173.5508,173.3425,1.246469,1.115398
10,0,3.885696,172.5938,173.35,1.346393,1.135049
10,0,3.565845,172.2158,173.5082,1.400116,1.140038
10,0,3.354855,172.8405,173.331,1.413747,1.133324
10,1,0.027976,165.7875,173.8526,0,0.027976
10,1,0.088469,165.7635,173.4255,0,0.429783
10,1,0.039565,165.7562,173.85,0.019782,0.044235
10,1,0.044235,165.8215,173.8551,0.019782,0.039565
10,1,0.039565,165.7646,174.2202,0,0.451541
10,1,0.059347,165.6741,174.6423,0.034264,0.843255
10,1,0.123541,165.6183,175.1114,0.048457,1.237804
10,1,0.181308,165.6925,175.1333,0.106531,1.234797
10,1,0.200769,165.6265,175.1214,0.173589,1.289678
10,1,0.2158,165.2436,175.2525,0.288714,1.585109
10,1,0.253338,164.8168,175.4229,0.438348,1.858148
10,1,0.350545,164.397,175.4984,0.551429,2.13918
10,1,0.461401,164.0622,175.5171,0.7036,2.348104
10,1,0.706375,162.6141,175.3763,0.767448,2.808677
10,1,0.8106,162.2098,170.4683,0.819244,2.925898
10,1,0.865019,161.68,169.4007,1.026982,2.953864
10,1,0.913003,161.5008,169.1744,1.375012,3.100909
10,1,1.009882,161.3243,169.1769,1.6876,3.277934
10,1,1.115573,161.3408,169.2876,2.051854,3.469215
10,1,1.233528,161.3384,169.3587,2.425677,3.654359
10,1,1.465269,161.0628,169.7866,2.794563,3.821108
10,1,1.699157,160.8492,170.0049,3.041888,4.018587
10,1,1.913052,161.1759,169.5031,3.384487,4.263194
10,1,2.148947,161.4836,168.5158,3.757964,4.487553
10,1,2.418647,161.3306,167.5328,4.104843,4.691102
10,1,2.625697,161.2797,166.3282,4.549886,4.920079
10,1,2.769585,161.5369,164.3763,5.017665,5.175891
10,1,2.908989,162.7201,161.475,5.477614,5.455137
10,1,3.06765,163.6034,158.7762,6.041793,5.704545
10,1,3.267765,164.3,155.9271,6.578198,5.881299
10,1,3.429939,165.3255,152.8646,7.062275,6.081475
10,1,3.604945,165.9784,149.9628,7.595124,6.27001
10,1,3.735125,166.8577,146.7089,8.075428,6.409032
10,1,3.841857,167.592,143.6727,8.557609,6.547331
10,1,3.931986,168.5049,140.6746,9.031373,6.637789
10,1,4.006043,169.3924,137.2985,9.415382,6.688619
10,1,4.09639,169.9795,134.0659,9.866572,6.745
10,1,4.165417,170.613,131.0526,10.206945,6.747384
10,1,4.264526,171.0632,128.1974,10.526052,6.750872
10,1,4.334676,171.6058,125.2114,10.865421,6.751191
10,1,4.382935,172.1541,122.2014,11.203666,6.715189
10,1,4.410865,172.5978,119.2973,11.556654,6.624599
10,1,4.423414,172.9239,116.9252,11.884183,6.549338
10,1,4.398949,173.3361,113.6706,12.142603,6.506412
10,1,4.403533,173.8075,110.5827,12.50634,6.454761
10,1,4.407667,173.7946,108.0845,12.827168,6.361589
10,1,4.357794,173.771,105.6113,13.083447,6.308541
10,1,4.251002,173.5408,103.5387,13.349981,6.301794
10,1,4.153316,173.1607,102.0595,13.581814,6.298494
10,1,4.13588,172.7506,101.1088,13.789853,6.280945
10,1,4.12127,172.3908,100.6776,14.019199,6.299242
10,1,4.081255,172.1777,101.087,14.176592,6.364578
10,1,4.053715,172.4732,101.2009,14.279442,6.319782
10,1,4.03682,173.0623,101.0055,14.340417,6.305557
10,1,3.916317,173.1678,100.9516,14.362832,6.343812
10,1,3.76161,172.6418,101.4234,14.394504,6.406982
10,1,3.76494,171.5436,101.9129,14.506464,6.32155
10,1,3.809354,170.6326,101.9521,14.550966,6.461411
10,1,3.941835,169.5719,102.1905,14.687075,7.120479
10,1,4.193672,168.2428,101.9191,14.930731,7.481311
10,1,4.522769,167.2749,101.1033,15.128719,7.639283
10,1,4.894449,166.8142,100.0298,15.235805,7.795834
10,1,5.221947,165.9424,98.7229,15.369078,7.878035
10,1,5.433216,164.5104,97.9067,15.400035,8.092355
10,1,5.647675,162.9016,96.9558,15.52073,8.254261
10,1,5.886163,161.987,95.9354,15.771379,8.336139
10,1,6.071054,161.0213,95.0226,15.838774,8.494748
10,1,6.229888,159.961,94.0227,16.038761,8.672988
10,1,6.454883,158.5054,93.0887,16.288578,8.916783
10,1,6.821276,157.6337,92.1969,16.585802,9.159226
10,1,7.184879,156.6929,91.1815,16.839312,9.569757
10,1,7.591712,155.5169,90.0558,17.1441,9.888053
10,1,8.044933,154.761,88.972,17.505951,10.135079
10,1,8.520578,152.414,87.4063,17.792664,10.827583
10,1,8.827837,147.2449,86.4068,18.322666,11.223317
10,1,9.297707,144.1405,85.7942,18.750044,11.590443
10,1,9.687648,141.4747,84.9076,19.213341,12.045406
10,1,10.159929,138.7754,83.6714,19.672937,12.546146
10,1,10.745339,136.2738,82.6152,20.195459,12.944516
10,1,11.310573,133.9871,81.5795,20.645136,13.325244
10,1,11.909644,131.4855,80.1631,20.981117,13.760653
10,1,12.36456,129.2141,78.5083,21.32243,14.212149
10,1,12.857789,126.7314,76.7122,21.759937,14.66745
10,1,13.417715,124.4933,75.5212,22.199209,14.992664
10,1,13.962867,122.2825,74.3074,22.557005,15.141943
10,1,14.489248,120.5365,72.4463,22.853848,15.39215
10,1,15.099486,118.3916,71.1931,23.135391,15.648176
10,1,15.634168,116.2197,69.9828,23.376879,15.890419
10,1,16.226536,113.7292,69.3047,23.545725,16.149214
10,1,16.776943,111.522,68.1147,23.689564,16.319405
10,1,17.434444,109.099,66.757,23.780832,16.510094
10,1,18.144199,106.7999,65.9075,23.86685,16.63835
10,1,18.667669,104.5621,64.392,23.968287,16.852169
10,1,19.109255,102.1195,63.8576,24.006283,16.998205
10,1,19.637505,99.7874,63.6095,24.044708,17.045616
10,1,20.185429,97.6391,63.2836,24.120123,17.076521
10,1,20.648594,95.2174,62.7813,24.191717,17.115229
10,1,21.004139,93.0696,61.5916,24.198668,17.796341
10,1,21.327002,90.5932,61.6435,24.072931,18.04278
10,1,21.619888,88.2737,61.3023,24.041195,18.556494
10,1,21.849762,85.8934,60.7413,24.046669,19.178474
10,1,22.084398,83.0033,60.5564,24.07262,19.493326
10,1,22.248518,80.5922,60.3225,24.023853,19.715591
10,1,22.55743,77.5509,60.1375,24.000557,20.004921
10,1,22.859072,75.004,59.4817,24.011713,20.282274
10,1,23.074404,72.3784,59.0856,24.049559,20.501614
10,1,23.242926,70.1453,59.4246,23.97707,20.688841
10,1,23.313656,68.3804,59.2059,23.942314,21.34325
10,1,23.490549,68.8349,57.4455,24.06278,23.268866
10,1,23.64324,66.7508,60.0674,25.123274,20.733793
10,1,23.808189,65.295,60.6849,25.087833,20.26981
10,1,24.037464,64.3213,61.0084,25.176502,20.350801
10,1,24.181307,63.378,61.0914,25.169188,20.447077
10,1,24.325029,62.6103,61.0051,25.173653,20.524536
10,1,24.418026,61.9134,60.7452,25.251139,20.639225
10,1,24.409672,61.4343,60.4989,25.342648,20.733938
10,1,24.467827,60.9386,60.3168,25.432339,20.838129
10,1,24.548021,60.2547,59.9287,25.525888,20.950193
10,1,24.55851,59.7607,59.9961,25.528431,20.994884
10,1,24.66835,59.6063,60.2507,25.542376,21.028984
10,1,24.698109,59.2372,60.1725,25.551397,21.048208
10,1,24.659922,58.7713,60.5274,25.662754,21.054092
10,1,24.517639,58.4569,60.6741,25.647285,21.055262
